tracker_model,target_model,tracker_wins,target_wins,draws
tracker10.pth,target15.pth,120,80,0
tracker10.pth,target17.pth,149,51,0
tracker10.pth,target19.pth,152,48,0
tracker10.pth,target21.pth,86,114,0
tracker10.pth,target23.pth,123,77,0
tracker10.pth,target25.pth,162,38,0
tracker10.pth,target27.pth,176,24,0
tracker10.pth,target29.pth,122,78,0
tracker10.pth,target31.pth,124,76,0
tracker10.pth,target33.pth,155,45,0
tracker10.pth,target35.pth,112,88,0
tracker10.pth,target37.pth,135,65,0
tracker10.pth,target39.pth,65,135,0
tracker10.pth,target41.pth,104,96,0
tracker10.pth,target43.pth,95,105,0
tracker10.pth,target45.pth,43,157,0
tracker10.pth,target47.pth,164,36,0
tracker10.pth,target49.pth,158,42,0
tracker10.pth,target51.pth,94,106,0
tracker10.pth,target53.pth,122,78,0
tracker10.pth,target55.pth,130,70,0
tracker10.pth,target57.pth,140,60,0
tracker10.pth,target59.pth,129,71,0
tracker10.pth,target61.pth,112,88,0
tracker10.pth,target63.pth,183,17,0
tracker10.pth,target65.pth,164,36,0
tracker10.pth,target67.pth,158,42,0
tracker10.pth,target69.pth,118,82,0
tracker10.pth,target71.pth,166,34,0
tracker10.pth,target73.pth,146,54,0
tracker10.pth,target75.pth,190,10,0
tracker10.pth,target77.pth,159,41,0
tracker10.pth,target79.pth,150,50,0
tracker10.pth,target81.pth,164,36,0
tracker10.pth,target83.pth,129,71,0
tracker10.pth,target85.pth,154,46,0
tracker10.pth,target87.pth,172,28,0
tracker10.pth,target89.pth,91,109,0
tracker10.pth,target91.pth,73,127,0
tracker10.pth,target93.pth,150,50,0
tracker10.pth,target95.pth,107,93,0
tracker10.pth,target97.pth,100,100,0
tracker10.pth,target99.pth,151,49,0
tracker10.pth,target101.pth,134,66,0
tracker10.pth,target103.pth,107,93,0
tracker10.pth,target105.pth,107,93,0
tracker10.pth,target107.pth,114,86,0
tracker10.pth,target109.pth,163,37,0
tracker10.pth,target111.pth,95,105,0
tracker10.pth,target113.pth,71,129,0
tracker10.pth,target115.pth,117,83,0
tracker10.pth,target117.pth,182,18,0
tracker10.pth,target119.pth,136,64,0
tracker10.pth,target121.pth,127,73,0
tracker10.pth,target123.pth,89,111,0
tracker10.pth,target125.pth,79,121,0
tracker10.pth,target127.pth,82,118,0
tracker10.pth,target129.pth,106,94,0
tracker10.pth,target131.pth,102,98,0
tracker10.pth,target133.pth,129,71,0
tracker10.pth,target135.pth,126,74,0
tracker10.pth,target137.pth,95,105,0
tracker10.pth,target139.pth,164,36,0
tracker10.pth,target141.pth,111,89,0
tracker10.pth,target143.pth,98,102,0
tracker10.pth,target145.pth,123,77,0
tracker10.pth,target147.pth,143,57,0
tracker10.pth,target149.pth,122,78,0
tracker10.pth,target151.pth,123,77,0
tracker10.pth,target153.pth,70,130,0
tracker10.pth,target155.pth,60,140,0
tracker10.pth,target157.pth,88,112,0
tracker10.pth,target159.pth,89,111,0
tracker10.pth,target161.pth,70,130,0
tracker10.pth,target163.pth,99,101,0
tracker10.pth,target165.pth,86,114,0
tracker10.pth,target167.pth,106,94,0
tracker10.pth,target169.pth,130,70,0
tracker10.pth,target171.pth,86,114,0
tracker10.pth,target173.pth,98,102,0
tracker10.pth,target175.pth,134,66,0
tracker10.pth,target177.pth,134,66,0
tracker10.pth,target179.pth,104,96,0
tracker10.pth,target181.pth,131,69,0
tracker10.pth,target183.pth,164,36,0
tracker10.pth,target185.pth,150,50,0
tracker10.pth,target187.pth,41,159,0
tracker10.pth,target189.pth,56,144,0
tracker10.pth,target191.pth,133,67,0
tracker10.pth,target193.pth,83,117,0
tracker10.pth,target195.pth,117,83,0
tracker10.pth,target197.pth,71,129,0
tracker10.pth,target199.pth,96,104,0
tracker10.pth,target201.pth,122,78,0
tracker10.pth,target203.pth,71,129,0
tracker10.pth,target205.pth,102,98,0
tracker10.pth,target207.pth,112,88,0
tracker10.pth,target209.pth,101,99,0
tracker10.pth,target211.pth,172,28,0
tracker10.pth,target213.pth,135,65,0
tracker10.pth,target215.pth,119,81,0
tracker10.pth,target217.pth,74,126,0
tracker10.pth,target219.pth,79,121,0
tracker10.pth,target221.pth,140,60,0
tracker10.pth,target223.pth,137,63,0
tracker10.pth,target225.pth,155,45,0
tracker10.pth,target227.pth,117,83,0
tracker10.pth,target229.pth,95,105,0
tracker10.pth,target231.pth,101,99,0
tracker10.pth,target233.pth,127,73,0
tracker10.pth,target235.pth,70,130,0
tracker10.pth,target237.pth,84,116,0
tracker10.pth,target239.pth,140,60,0
tracker10.pth,target241.pth,149,51,0
tracker10.pth,target243.pth,131,69,0
tracker10.pth,target245.pth,134,66,0
tracker10.pth,target247.pth,120,80,0
tracker10.pth,target249.pth,129,71,0
tracker10.pth,target251.pth,99,101,0
tracker10.pth,target253.pth,57,143,0
tracker10.pth,target255.pth,81,119,0
tracker10.pth,target257.pth,80,120,0
tracker10.pth,target259.pth,118,82,0
tracker10.pth,target261.pth,115,85,0
tracker10.pth,target263.pth,71,129,0
tracker10.pth,target265.pth,120,80,0
tracker10.pth,target267.pth,161,39,0
tracker10.pth,target269.pth,83,117,0
tracker10.pth,target271.pth,73,127,0
tracker10.pth,target273.pth,78,122,0
tracker10.pth,target275.pth,114,86,0
tracker12.pth,target1.pth,109,91,0
tracker12.pth,target3.pth,68,132,0
tracker12.pth,target5.pth,88,112,0
tracker12.pth,target7.pth,151,49,0
tracker12.pth,target9.pth,174,26,0
tracker12.pth,target11.pth,196,4,0
tracker12.pth,target13.pth,38,162,0
tracker12.pth,target15.pth,26,174,0
tracker12.pth,target17.pth,134,66,0
tracker12.pth,target19.pth,113,87,0
tracker12.pth,target21.pth,127,73,0
tracker12.pth,target23.pth,110,90,0
tracker12.pth,target25.pth,182,18,0
tracker12.pth,target27.pth,84,116,0
tracker12.pth,target29.pth,147,53,0
tracker12.pth,target31.pth,123,77,0
tracker12.pth,target33.pth,119,81,0
tracker12.pth,target35.pth,170,30,0
tracker12.pth,target37.pth,153,47,0
tracker12.pth,target39.pth,43,157,0
tracker12.pth,target41.pth,133,67,0
tracker12.pth,target43.pth,118,82,0
tracker12.pth,target45.pth,118,82,0
tracker12.pth,target47.pth,62,138,0
tracker12.pth,target49.pth,154,46,0
tracker12.pth,target51.pth,149,51,0
tracker12.pth,target53.pth,98,102,0
tracker12.pth,target55.pth,136,64,0
tracker12.pth,target57.pth,43,157,0
tracker12.pth,target59.pth,65,135,0
tracker12.pth,target61.pth,66,134,0
tracker12.pth,target63.pth,178,22,0
tracker12.pth,target65.pth,71,129,0
tracker12.pth,target67.pth,150,50,0
tracker12.pth,target69.pth,127,73,0
tracker12.pth,target71.pth,128,72,0
tracker12.pth,target73.pth,132,68,0
tracker12.pth,target75.pth,160,40,0
tracker12.pth,target77.pth,144,56,0
tracker12.pth,target79.pth,108,92,0
tracker12.pth,target81.pth,143,57,0
tracker12.pth,target83.pth,117,83,0
tracker12.pth,target85.pth,123,77,0
tracker12.pth,target87.pth,95,105,0
tracker12.pth,target89.pth,83,117,0
tracker12.pth,target91.pth,83,117,0
tracker12.pth,target93.pth,113,87,0
tracker12.pth,target95.pth,97,103,0
tracker12.pth,target97.pth,85,115,0
tracker12.pth,target99.pth,80,120,0
tracker12.pth,target101.pth,89,111,0
tracker12.pth,target103.pth,156,44,0
tracker12.pth,target105.pth,103,97,0
tracker12.pth,target107.pth,167,33,0
tracker12.pth,target109.pth,168,32,0
tracker12.pth,target111.pth,158,42,0
tracker12.pth,target113.pth,137,63,0
tracker12.pth,target115.pth,128,72,0
tracker12.pth,target117.pth,162,38,0
tracker12.pth,target119.pth,171,29,0
tracker12.pth,target121.pth,175,25,0
tracker12.pth,target123.pth,150,50,0
tracker12.pth,target125.pth,94,106,0
tracker12.pth,target127.pth,64,136,0
tracker12.pth,target129.pth,91,109,0
tracker12.pth,target131.pth,160,40,0
tracker12.pth,target133.pth,117,83,0
tracker12.pth,target135.pth,131,69,0
tracker12.pth,target137.pth,147,53,0
tracker12.pth,target139.pth,108,92,0
tracker12.pth,target141.pth,120,80,0
tracker12.pth,target143.pth,98,102,0
tracker12.pth,target145.pth,68,132,0
tracker12.pth,target147.pth,135,65,0
tracker12.pth,target149.pth,137,63,0
tracker12.pth,target151.pth,131,69,0
tracker12.pth,target153.pth,118,82,0
tracker12.pth,target155.pth,85,115,0
tracker12.pth,target157.pth,78,122,0
tracker12.pth,target159.pth,115,85,0
tracker12.pth,target161.pth,109,91,0
tracker12.pth,target163.pth,100,100,0
tracker12.pth,target165.pth,98,102,0
tracker12.pth,target167.pth,107,93,0
tracker12.pth,target169.pth,120,80,0
tracker12.pth,target171.pth,61,139,0
tracker12.pth,target173.pth,69,131,0
tracker12.pth,target175.pth,91,109,0
tracker12.pth,target177.pth,62,138,0
tracker12.pth,target179.pth,54,146,0
tracker12.pth,target181.pth,96,104,0
tracker12.pth,target183.pth,61,139,0
tracker12.pth,target185.pth,52,148,0
tracker12.pth,target187.pth,153,47,0
tracker12.pth,target189.pth,75,125,0
tracker12.pth,target191.pth,48,152,0
tracker12.pth,target193.pth,80,120,0
tracker12.pth,target195.pth,81,119,0
tracker12.pth,target197.pth,71,129,0
tracker12.pth,target199.pth,77,123,0
tracker12.pth,target201.pth,92,108,0
tracker12.pth,target203.pth,99,101,0
tracker12.pth,target205.pth,118,82,0
tracker12.pth,target207.pth,116,84,0
tracker12.pth,target209.pth,133,67,0
tracker12.pth,target211.pth,144,56,0
tracker12.pth,target213.pth,123,77,0
tracker12.pth,target215.pth,152,48,0
tracker12.pth,target217.pth,150,50,0
tracker12.pth,target219.pth,124,76,0
tracker12.pth,target221.pth,129,71,0
tracker12.pth,target223.pth,152,48,0
tracker12.pth,target225.pth,166,34,0
tracker12.pth,target227.pth,124,76,0
tracker12.pth,target229.pth,125,75,0
tracker12.pth,target231.pth,89,111,0
tracker12.pth,target233.pth,97,103,0
tracker12.pth,target235.pth,51,149,0
tracker12.pth,target237.pth,88,112,0
tracker12.pth,target239.pth,47,153,0
tracker12.pth,target241.pth,35,165,0
tracker12.pth,target243.pth,50,150,0
tracker12.pth,target245.pth,110,90,0
tracker12.pth,target247.pth,125,75,0
tracker12.pth,target249.pth,118,82,0
tracker12.pth,target251.pth,129,71,0
tracker12.pth,target253.pth,115,85,0
tracker12.pth,target255.pth,121,79,0
tracker12.pth,target257.pth,155,45,0
tracker12.pth,target259.pth,165,35,0
tracker12.pth,target261.pth,177,23,0
tracker12.pth,target263.pth,97,103,0
tracker12.pth,target265.pth,81,119,0
tracker12.pth,target267.pth,114,86,0
tracker12.pth,target269.pth,97,103,0
tracker12.pth,target271.pth,87,113,0
tracker12.pth,target273.pth,115,85,0
tracker12.pth,target275.pth,127,73,0
tracker14.pth,target1.pth,176,24,0
tracker14.pth,target3.pth,167,33,0
tracker14.pth,target5.pth,72,128,0
tracker14.pth,target7.pth,133,67,0
tracker14.pth,target9.pth,122,78,0
tracker14.pth,target11.pth,193,7,0
tracker14.pth,target13.pth,151,49,0
tracker14.pth,target15.pth,61,139,0
tracker14.pth,target17.pth,105,95,0
tracker14.pth,target19.pth,65,135,0
tracker14.pth,target21.pth,104,96,0
tracker14.pth,target23.pth,97,103,0
tracker14.pth,target25.pth,167,33,0
tracker14.pth,target27.pth,128,72,0
tracker14.pth,target29.pth,143,57,0
tracker14.pth,target31.pth,132,68,0
tracker14.pth,target33.pth,123,77,0
tracker14.pth,target35.pth,147,53,0
tracker14.pth,target37.pth,161,39,0
tracker14.pth,target39.pth,117,83,0
tracker14.pth,target41.pth,152,48,0
tracker14.pth,target43.pth,135,65,0
tracker14.pth,target45.pth,137,63,0
tracker14.pth,target47.pth,111,89,0
tracker14.pth,target49.pth,133,67,0
tracker14.pth,target51.pth,135,65,0
tracker14.pth,target53.pth,114,86,0
tracker14.pth,target55.pth,124,76,0
tracker14.pth,target57.pth,75,125,0
tracker14.pth,target59.pth,101,99,0
tracker14.pth,target61.pth,67,133,0
tracker14.pth,target63.pth,164,36,0
tracker14.pth,target65.pth,46,154,0
tracker14.pth,target67.pth,146,54,0
tracker14.pth,target69.pth,187,13,0
tracker14.pth,target71.pth,184,16,0
tracker14.pth,target73.pth,181,19,0
tracker14.pth,target75.pth,195,5,0
tracker14.pth,target77.pth,185,15,0
tracker14.pth,target79.pth,166,34,0
tracker14.pth,target81.pth,183,17,0
tracker14.pth,target83.pth,102,98,0
tracker14.pth,target85.pth,120,80,0
tracker14.pth,target87.pth,151,49,0
tracker14.pth,target89.pth,116,84,0
tracker14.pth,target91.pth,104,96,0
tracker14.pth,target93.pth,108,92,0
tracker14.pth,target95.pth,60,140,0
tracker14.pth,target97.pth,114,86,0
tracker14.pth,target99.pth,73,127,0
tracker14.pth,target101.pth,184,16,0
tracker14.pth,target103.pth,118,82,0
tracker14.pth,target105.pth,114,86,0
tracker14.pth,target107.pth,139,61,0
tracker14.pth,target109.pth,180,20,0
tracker14.pth,target111.pth,137,63,0
tracker14.pth,target113.pth,102,98,0
tracker14.pth,target115.pth,110,90,0
tracker14.pth,target117.pth,130,70,0
tracker14.pth,target119.pth,136,64,0
tracker14.pth,target121.pth,198,2,0
tracker14.pth,target123.pth,149,51,0
tracker14.pth,target125.pth,97,103,0
tracker14.pth,target127.pth,94,106,0
tracker14.pth,target129.pth,95,105,0
tracker14.pth,target131.pth,108,92,0
tracker14.pth,target133.pth,115,85,0
tracker14.pth,target135.pth,130,70,0
tracker14.pth,target137.pth,127,73,0
tracker14.pth,target139.pth,105,95,0
tracker14.pth,target141.pth,117,83,0
tracker14.pth,target143.pth,92,108,0
tracker14.pth,target145.pth,121,79,0
tracker14.pth,target147.pth,147,53,0
tracker14.pth,target149.pth,140,60,0
tracker14.pth,target151.pth,67,133,0
tracker14.pth,target153.pth,102,98,0
tracker14.pth,target155.pth,144,56,0
tracker14.pth,target157.pth,81,119,0
tracker14.pth,target159.pth,114,86,0
tracker14.pth,target161.pth,103,97,0
tracker14.pth,target163.pth,123,77,0
tracker14.pth,target165.pth,156,44,0
tracker14.pth,target167.pth,138,62,0
tracker14.pth,target169.pth,140,60,0
tracker14.pth,target171.pth,107,93,0
tracker14.pth,target173.pth,119,81,0
tracker14.pth,target175.pth,112,88,0
tracker14.pth,target177.pth,124,76,0
tracker14.pth,target179.pth,135,65,0
tracker14.pth,target181.pth,160,40,0
tracker14.pth,target183.pth,139,61,0
tracker14.pth,target185.pth,173,27,0
tracker14.pth,target187.pth,135,65,0
tracker14.pth,target189.pth,123,77,0
tracker14.pth,target191.pth,93,107,0
tracker14.pth,target193.pth,144,56,0
tracker14.pth,target195.pth,141,59,0
tracker14.pth,target197.pth,145,55,0
tracker14.pth,target199.pth,137,63,0
tracker14.pth,target201.pth,141,59,0
tracker14.pth,target203.pth,162,38,0
tracker14.pth,target205.pth,132,68,0
tracker14.pth,target207.pth,78,122,0
tracker14.pth,target209.pth,143,57,0
tracker14.pth,target211.pth,191,9,0
tracker14.pth,target213.pth,144,56,0
tracker14.pth,target215.pth,154,46,0
tracker14.pth,target217.pth,124,76,0
tracker14.pth,target219.pth,83,117,0
tracker14.pth,target221.pth,121,79,0
tracker14.pth,target223.pth,193,7,0
tracker14.pth,target225.pth,150,50,0
tracker14.pth,target227.pth,183,17,0
tracker14.pth,target229.pth,172,28,0
tracker14.pth,target231.pth,152,48,0
tracker14.pth,target233.pth,163,37,0
tracker14.pth,target235.pth,121,79,0
tracker14.pth,target237.pth,133,67,0
tracker14.pth,target239.pth,120,80,0
tracker14.pth,target241.pth,126,74,0
tracker14.pth,target243.pth,162,38,0
tracker14.pth,target245.pth,157,43,0
tracker14.pth,target247.pth,154,46,0
tracker14.pth,target249.pth,164,36,0
tracker14.pth,target251.pth,144,56,0
tracker14.pth,target253.pth,181,19,0
tracker14.pth,target255.pth,175,25,0
tracker14.pth,target257.pth,147,53,0
tracker14.pth,target259.pth,176,24,0
tracker14.pth,target261.pth,143,57,0
tracker14.pth,target263.pth,142,58,0
tracker14.pth,target265.pth,87,113,0
tracker14.pth,target267.pth,190,10,0
tracker14.pth,target269.pth,120,80,0
tracker14.pth,target271.pth,65,135,0
tracker14.pth,target273.pth,141,59,0
tracker14.pth,target275.pth,112,88,0
tracker16.pth,target1.pth,185,15,0
tracker16.pth,target3.pth,165,35,0
tracker16.pth,target5.pth,105,95,0
tracker16.pth,target7.pth,40,160,0
tracker16.pth,target9.pth,76,124,0
tracker16.pth,target11.pth,106,94,0
tracker16.pth,target13.pth,71,129,0
tracker16.pth,target15.pth,181,19,0
tracker16.pth,target17.pth,76,124,0
tracker16.pth,target19.pth,105,95,0
tracker16.pth,target21.pth,116,84,0
tracker16.pth,target23.pth,105,95,0
tracker16.pth,target25.pth,158,42,0
tracker16.pth,target27.pth,133,67,0
tracker16.pth,target29.pth,133,67,0
tracker16.pth,target31.pth,76,124,0
tracker16.pth,target33.pth,72,128,0
tracker16.pth,target35.pth,142,58,0
tracker16.pth,target37.pth,89,111,0
tracker16.pth,target39.pth,100,100,0
tracker16.pth,target41.pth,145,55,0
tracker16.pth,target43.pth,124,76,0
tracker16.pth,target45.pth,89,111,0
tracker16.pth,target47.pth,65,135,0
tracker16.pth,target49.pth,129,71,0
tracker16.pth,target51.pth,82,118,0
tracker16.pth,target53.pth,86,114,0
tracker16.pth,target55.pth,87,113,0
tracker16.pth,target57.pth,56,144,0
tracker16.pth,target59.pth,31,169,0
tracker16.pth,target61.pth,88,112,0
tracker16.pth,target63.pth,62,138,0
tracker16.pth,target65.pth,85,115,0
tracker16.pth,target67.pth,140,60,0
tracker16.pth,target69.pth,86,114,0
tracker16.pth,target71.pth,135,65,0
tracker16.pth,target73.pth,107,93,0
tracker16.pth,target75.pth,137,63,0
tracker16.pth,target77.pth,122,78,0
tracker16.pth,target79.pth,99,101,0
tracker16.pth,target81.pth,49,151,0
tracker16.pth,target83.pth,84,116,0
tracker16.pth,target85.pth,117,83,0
tracker16.pth,target87.pth,158,42,0
tracker16.pth,target89.pth,98,102,0
tracker16.pth,target91.pth,93,107,0
tracker16.pth,target93.pth,67,133,0
tracker16.pth,target95.pth,29,171,0
tracker16.pth,target97.pth,47,153,0
tracker16.pth,target99.pth,85,115,0
tracker16.pth,target101.pth,106,94,0
tracker16.pth,target103.pth,73,127,0
tracker16.pth,target105.pth,87,113,0
tracker16.pth,target107.pth,55,145,0
tracker16.pth,target109.pth,101,99,0
tracker16.pth,target111.pth,58,142,0
tracker16.pth,target113.pth,45,155,0
tracker16.pth,target115.pth,61,139,0
tracker16.pth,target117.pth,105,95,0
tracker16.pth,target119.pth,70,130,0
tracker16.pth,target121.pth,137,63,0
tracker16.pth,target123.pth,88,112,0
tracker16.pth,target125.pth,47,153,0
tracker16.pth,target127.pth,70,130,0
tracker16.pth,target129.pth,42,158,0
tracker16.pth,target131.pth,43,157,0
tracker16.pth,target133.pth,97,103,0
tracker16.pth,target135.pth,153,47,0
tracker16.pth,target137.pth,108,92,0
tracker16.pth,target139.pth,115,85,0
tracker16.pth,target141.pth,50,150,0
tracker16.pth,target143.pth,25,175,0
tracker16.pth,target145.pth,40,160,0
tracker16.pth,target147.pth,94,106,0
tracker16.pth,target149.pth,99,101,0
tracker16.pth,target151.pth,78,122,0
tracker16.pth,target153.pth,127,73,0
tracker16.pth,target155.pth,125,75,0
tracker16.pth,target157.pth,153,47,0
tracker16.pth,target159.pth,99,101,0
tracker16.pth,target161.pth,117,83,0
tracker16.pth,target163.pth,136,64,0
tracker16.pth,target165.pth,117,83,0
tracker16.pth,target167.pth,128,72,0
tracker16.pth,target169.pth,68,132,0
tracker16.pth,target171.pth,43,157,0
tracker16.pth,target173.pth,56,144,0
tracker16.pth,target175.pth,83,117,0
tracker16.pth,target177.pth,112,88,0
tracker16.pth,target179.pth,72,128,0
tracker16.pth,target181.pth,143,57,0
tracker16.pth,target183.pth,171,29,0
tracker16.pth,target185.pth,110,90,0
tracker16.pth,target187.pth,107,93,0
tracker16.pth,target189.pth,116,84,0
tracker16.pth,target191.pth,176,24,0
tracker16.pth,target193.pth,170,30,0
tracker16.pth,target195.pth,158,42,0
tracker16.pth,target197.pth,172,28,0
tracker16.pth,target199.pth,141,59,0
tracker16.pth,target201.pth,163,37,0
tracker16.pth,target203.pth,129,71,0
tracker16.pth,target205.pth,34,166,0
tracker16.pth,target207.pth,53,147,0
tracker16.pth,target209.pth,102,98,0
tracker16.pth,target211.pth,169,31,0
tracker16.pth,target213.pth,177,23,0
tracker16.pth,target215.pth,181,19,0
tracker16.pth,target217.pth,168,32,0
tracker16.pth,target219.pth,144,56,0
tracker16.pth,target221.pth,126,74,0
